Larry Adler	7cca660c-b6b4-410b-a988-afdca3ec87b2	1914/2/10	2001/8/7	Person	United States	Male	null	null	null
Tony Santos	44cd6c09-1506-43f1-bdb5-80bacb375747	1981/4/15	null/null/null	Person	Spain	Male	null	null	null
John Tesh	c71ef2f7-da87-4f6c-a670-6b0221b04ff1	1952/7/9	null/null/null	Person	United States	Male	null	null	null
David "Fathead" Newman	9dddb428-ab9c-4a7d-8d97-d805839a4f73	1933/2/24	2009/1/20	Person	United States	Male	null	null	null
Patricia Paay	7e9d209e-e760-4f0f-a845-117476ae07d7	1949/4/7	null/null/null	Person	Netherlands	Female	null	null	null
Stephan Remmler	d52f7cda-e64a-45de-b5c4-44c89bbe1ddd	1946/10/26	null/null/null	Person	Germany	Male	null	null	null
Jean-Jacques Milteau	762de360-a443-40e0-897b-bfebaa030105	1950/null/null	null/null/null	Person	France	Male	null	null	null
Joni Mitchell	a6de8ef9-b1a1-4756-97aa-481bbb8a4069	1943/11/7	null/null/null	Person	Canada	Female	null	67	3
Nick DeCaro	6f51bcb2-ac2e-4a1e-889c-7164a12a6f40	1938/6/23	1992/null/null	Person	United States	Male	null	null	null
Bakar	62841baa-52ae-4d69-a086-75a129db03fc	null/null/null	null/null/null	Person	France	Male	null	null	null
Mac Kregor	69a34ff6-37ce-494d-accb-c2829b19cc55	1979/null/null	null/null/null	Person	France	Male	null	null	null
Zarah Leander	d3353e72-41cf-40df-a61a-ba7982557c2b	1907/3/15	1981/6/23	Person	Sweden	Female	null	null	null
Chyna Whyte	e3c0d0f0-47d7-4a3a-bdc4-4f8aa075a36f	null/null/null	null/null/null	Person	United States	Female	null	null	null
Jan Josef Liefers	739e8080-7119-433b-ac6d-c818e432e539	1964/8/8	null/null/null	Person	Germany	Male	null	null	null
Prince Buster	a1d32e75-2391-4d94-904e-13536304dcf6	1938/5/28	null/null/null	Person	Jamaica	Male	null	null	null
Silja	ea56e936-d6ff-491a-aab2-8ef3fc6acb16	null/null/null	null/null/null	Person	France	Female	null	null	null
Ray Eberle	d96d9a49-4593-4d2b-9b4b-70a148967172	1919/1/19	1979/8/25	Person	United States	Male	null	null	null
Marcos Sacramento	b96a925a-4f2f-4fee-9e14-6ec68ae9c8ad	null/null/null	null/null/null	Person	Brazil	Male	null	null	null
Nancy White	cb614061-91c1-4168-b3c1-e7891839a4f7	1944/null/null	null/null/null	Person	Canada	Female	null	null	null
Arlindo Cruz	a0e7903d-cde4-4433-8487-8b7b130d715f	1958/9/14	null/null/null	Person	Brazil	Male	null	null	null
Jean C. Roché	31e7bab6-66ce-4aa5-87f0-0333c4b6c5d2	1931/5/11	null/null/null	Person	France	Male	null	null	null
Musa Eroğlu	29e8cf77-85da-4c82-b016-bf851624131c	null/null/null	null/null/null	Person	Turkey	Male	null	null	null
Manolo Escobar	7880a76e-09fb-48b5-a9f3-faab0167c877	null/null/null	null/null/null	Person	Spain	Male	null	null	null
Carly Simon	c4df30f5-5487-4806-9189-b69c9f27532c	1945/6/25	null/null/null	Person	United States	Female	null	60	2
Pierre Perret	da447efe-b2d7-4c62-8743-1d969a108200	1934/7/9	null/null/null	Person	France	Male	null	null	null
Imbert Imbert	59d33990-e3a3-45da-9875-86e2a1cb4cca	null/null/null	null/null/null	Person	France	Male	null	null	null
Helmut Zacharias	2c98ca27-6cfc-40a9-bb7d-4b61781776a2	1920/1/27	2002/2/28	Person	Germany	Male	null	null	null
Roberto Vecchioni	8670a056-a1a1-4434-806d-c4bce6c473d4	1943/6/25	null/null/null	Person	Italy	Male	null	null	null
Claudio Baglioni	963ea9d9-743a-409d-a997-0559f8761e67	1951/5/16	null/null/null	Person	Italy	Male	null	null	null
My Robot Friend	e387c7ca-c2b6-428d-b664-1bca56419ee2	null/null/null	null/null/null	Person	United States	Male	null	null	null
Felipe Peláez	1c96800a-cf0f-44cf-bde5-eb196ece5f67	1976/2/7	null/null/null	Person	Colombia	Male	null	null	null
Zoltán Kodály	f0b9f872-502d-4ff4-825e-5b97aee4f0c0	1882/12/16	1967/3/6	Person	Hungary	Male	null	null	null
Nina Walsh	02ed5161-34a1-40e2-8d13-37c7222d95a0	null/null/null	null/null/null	Person	United Kingdom	Female	null	null	null
DJ D	b4bfb52e-d6d1-4146-988f-bb38651e8631	1982/12/5	null/null/null	Person	Italy	Male	hardcore house DJ, real name Diego Buffoni	null	null
Casey Desmond	9af667f7-6ec3-451b-8af5-525eb0310d88	1986/6/25	null/null/null	Person	United States	Female	null	null	null
Florence Ballard	16bc6335-efa5-43ee-9b2d-08c743a995c2	1943/6/30	1976/2/22	Person	United States	Female	null	null	null
Erja Lyytinen	b58cf0ab-c421-4628-8989-b4aa12e8ed76	1976/null/null	null/null/null	Person	Finland	Female	null	null	null
Manuela	d96a15fe-74d0-49f1-a10c-5a4f5965523b	1943/8/18	2001/2/13	Person	Germany	Female	null	null	null
Jonna Lee	f066cb86-cff2-4752-8c1e-8fe00ee82c4a	1981/10/3	null/null/null	Person	Sweden	Female	null	null	null
Gary Miller	7b955f74-5e58-4aa3-abe1-6a848f275d6a	1924/null/null	1968/6/15	Person	United Kingdom	Male	English singer	null	null
Colin Blunstone	59cc681e-becf-4df3-992a-24d8ac99e492	1945/6/24	null/null/null	Person	United Kingdom	Male	null	null	null
Alberto Rionda	5af5a8ea-158f-49c0-8c49-4fa884200578	null/null/null	null/null/null	Person	Spain	Male	null	null	null
Simone Kleinsma	2f30190b-217f-4e0e-9a3a-d4c3e5fcc328	1958/5/8	null/null/null	Person	Netherlands	Female	null	null	null
Diego Carrasco	a98dcf55-6b0a-49f1-9842-b0341097bc75	1954/null/null	null/null/null	Person	Spain	Male	null	null	null
DJ Spooky	c8dbbadb-f5f1-449c-8827-43d00a73fe89	1970/null/null	null/null/null	Person	United States	Male	null	90	2
Michael Schanze	05034a26-8671-48d3-a9b7-e4eead5eedbc	1947/1/15	null/null/null	Person	Germany	Male	null	null	null
The Acolyte	3156f173-96a8-4eaf-8f24-2e2fb8bfe49e	null/null/null	null/null/null	Person	Australia	Male	null	null	null
Seth Nehil	43f5dad4-3d91-41cc-86e3-3d3526a00101	1973/null/null	null/null/null	Person	United States	Male	null	null	null
Susan Tedeschi	deabe097-2a03-49ce-9ae3-c9645bc778c7	1970/11/9	null/null/null	Person	United States	Female	null	null	null
Sébastien Cauet	9415883a-1342-4296-b096-af9d81b54ee4	1972/4/28	null/null/null	Person	France	Male	null	null	null
Shayne Ward	f1ed2c04-6a9a-4bfd-9e4b-6321573dff03	1984/10/16	null/null/null	Person	United Kingdom	Male	null	null	null
高橋幸宏	e1410ddc-9745-4b5d-814d-77eb0cdfa6ad	1952/6/6	null/null/null	Person	Japan	Male	null	null	null
Casper	fd3ff7a2-e1d2-4486-9d25-cb9d69fa084c	null/null/null	null/null/null	Person	Germany	Male	Benjamin Griffey	null	null
Nükhet Ruacan	d539e7ad-7cd7-4f0a-97c9-cd77d57e710f	null/null/null	null/null/null	Person	Turkey	Female	null	null	null
Marilyn Monroe	6e60deeb-a666-42c5-95cb-a5eada6bbbe5	1926/6/1	1962/8/5	Person	United States	Female	null	null	null
John Howard	3c37367a-51bd-4a36-8102-f2621360bf75	null/null/null	null/null/null	Person	United States	Male	US deep house DJ/producer	null	null
Jean Cocteau	2c5c8168-3b32-4d5f-af22-0a25f31777a8	1889/7/5	1963/10/11	Person	France	Male	null	null	null
John Thomas	f5d53c01-158a-4576-b5c4-23a2a9af7a2c	null/null/null	null/null/null	Person	France	Male	French techno DJ/producer	null	null
Jeff Wayne	4af16f2c-89c0-4715-9e76-3aa986f67031	1943/7/1	null/null/null	Person	United Kingdom	Male	musician	null	null
cEvin Key	e12cace3-8880-426a-a6dc-5e9b7ccfacfd	1961/2/13	null/null/null	Person	Canada	Male	null	100	1
Max Gazzè	49111855-2c7c-4142-8537-eed2362cf052	1967/7/6	null/null/null	Person	Italy	Male	null	null	null
Clara Smith	8e70937c-fcd8-4603-a806-d8887f35f00b	1894/null/null	1935/2/2	Person	United States	Female	null	null	null
Meredith Braun	735bb99e-1495-4bf2-9bc9-07974f264bc6	null/null/null	null/null/null	Person	New Zealand	Female	null	null	null
Roger Nichols	552da8ff-2c8f-4060-8352-48dea991e92b	1940/9/17	null/null/null	Person	United States	Male	musician/songwriter	null	null
Natalia Lafourcade	2ceb4e66-4eaa-4dba-ad3a-30df3b742557	1984/2/26	null/null/null	Person	Mexico	Female	null	null	null
Amy Grant	3cd18a93-1797-4bbb-9b8a-c096d5e7864c	1960/11/25	null/null/null	Person	United States	Female	null	60	1
Georgie Fame	17776099-2662-48e0-9a51-7e3cbe0930fa	1943/6/26	null/null/null	Person	United Kingdom	Male	null	null	null
Buika	349076a6-d2e3-4f84-a879-d3f01374a5bf	1972/null/null	null/null/null	Person	Spain	Female	Concha Buika	null	null
Daddy Mory	f4cfae6a-7238-4f8c-b0d0-da633d32b7e9	null/null/null	null/null/null	Person	France	Male	null	null	null
Desmond Dekker	8ac5bea6-3a62-4e28-9df7-03f24d4c06fc	1941/7/16	2006/5/25	Person	Jamaica	Male	null	null	null
Jim Collins	9ae2448c-55a9-4fd1-b0ad-7de7ee888721	1958/1/25	null/null/null	Person	United States	Male	business author	null	null
Neil Gaiman	5eb430b0-1c07-41bd-bc04-e0e7a4a8ad1f	1960/11/10	null/null/null	Person	United Kingdom	Male	null	100	1
Spherical Disrupted	7a24158b-9ef5-4915-9a55-43f08f76999d	null/null/null	null/null/null	Person	Germany	Male	null	null	null
Dave Clarke	0d7fffb1-c282-4995-96a9-f6f2ea3c86e0	1968/9/19	null/null/null	Person	United Kingdom	Male	null	null	null
秦基博	959d75a2-44ed-4d14-9220-09f136b398ff	1980/10/11	null/null/null	Person	Japan	Male	null	null	null
Farida	75857f36-d3a1-4655-8b2b-9c9b76766876	null/null/null	null/null/null	Person	Iraq	Female	null	null	null
ゆうまお	ad3fbc8a-15d7-4eee-bf7e-0e66ce9157dd	null/null/null	null/null/null	Person	Japan	Female	null	null	null
Yo-Yo Ma	62fe877d-b7a5-43e8-952e-2610d7614bff	1955/10/7	null/null/null	Person	France	Male	null	100	1
光宗信吉	f2fddf9f-02fd-421a-b5e8-75a3988309ab	1963/10/8	null/null/null	Person	Japan	Male	null	null	null
Tony Iommi	e5fa0175-2e93-4ca7-90c3-33f239381252	1948/2/19	null/null/null	Person	United Kingdom	Male	null	null	null
Washboard Sam	7c913d1c-cef0-4c02-89d2-ecbf6ab5fc21	1910/7/15	1966/11/6	Person	United States	Male	null	null	null
Joachim-Ernst Berendt	57b13861-8797-44c6-8265-dfd6b59aa2bb	1922/7/20	2000/2/4	Person	Germany	Male	null	100	1
Déva	fd0a9041-0a3e-456c-bbbb-7ef5528fa0f1	1965/3/16	null/null/null	Person	Czechoslovakia (historical, 1918-1992)	Male	null	null	null
DJ Ghost	4cb4db38-2700-4188-b916-750c8e05e1bb	null/null/null	null/null/null	Person	Belgium	Male	null	null	null
Bourvil	ee827cc0-08b6-4b4b-bd8f-d15616347bf4	1917/7/27	1970/9/23	Person	France	Male		null	null
Karel Gott	c5e0328e-035a-45da-9ae5-908bf22169aa	1939/7/14	null/null/null	Person	Czech Republic	Male	null	null	null
Tauski	d8ce18a4-7313-4dfc-8e5b-eeee3e5b04fd	1962/11/15	null/null/null	Person	Finland	Male	null	80	1
星井美希	1133979a-046f-4e7b-9aab-ff84e924ca41	null/null/null	null/null/null	Other	Japan	Female	null	null	null
Lisa "Left Eye" Lopes	42645d41-cb2b-43d9-8996-8ee4b637e7d1	1971/5/27	2002/4/26	Person	United States	Female	null	100	1
松下優也	c13ae161-277a-4e24-b71d-0acd4df05e3d	1990/5/24	null/null/null	Person	Japan	Male	null	null	null
Joe Jackson	07f6d469-38f3-46da-9cfa-2f532422b84e	1954/8/11	null/null/null	Person	United Kingdom	Male	English musician	80	1
Ēriks Ķiģelis	ca5fc14e-d338-42d8-9c58-a79c05ecea03	1955/5/11	1985/10/5	Person	Latvia	Male	null	null	null
Michael Schenker	2bc078c7-bf5c-4d01-b255-6588f82f2ccf	1955/1/10	null/null/null	Person	Germany	Male	null	null	null
Andreas Vollenweider	6438bd71-ddc1-4619-a383-20d28ee55b43	1953/10/4	null/null/null	Person	Switzerland	Male	null	null	null
Moraíto Chico	79611ac8-d4b7-46ae-9d09-c6ed23464378	1955/null/null	2011/8/10	Person	Spain	Male	null	null	null
Gary Go	388d0edc-7e0c-46a9-855e-436e565fa147	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Clint Mansell	fc015f11-be38-4b7d-b3e8-5d809242ecec	1963/1/7	null/null/null	Person	United Kingdom	Male	null	80	8
Alger "Texas" Alexander	38fc7fcc-c5a6-4a7b-afeb-3e024969dc36	1900/9/12	1954/4/16	Person	United States	Male	null	null	null
Little Richard	95c2339b-8277-49a6-9aaf-08d8eeeaa0be	1932/12/5	null/null/null	Person	United States	Male		100	1
いとうかなこ	eee65fbc-ead0-4c01-b385-a6f563c418d3	1973/3/28	null/null/null	Person	Japan	Female	null	null	null
松たか子	24f7547e-bbb4-4bfd-80f2-e9d872da9b67	1977/6/10	null/null/null	Person	Japan	Female	null	70	2
Tim Friese-Greene	50baacc2-d37c-46c4-8cfa-68d9dee48381	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Johnny Ace	0bc7efef-33dd-4d83-8bd0-f9608b158157	1929/6/9	1954/12/25	Person	United States	Male	null	null	null
Peter McConnell	57524a46-e044-48cf-86e5-5e4487a9e2df	1960/null/null	null/null/null	Person	United States	Male	null	null	null
Tony Vega	40e5511f-2bc2-4d96-93a7-b3c1028a529f	1957/7/13	null/null/null	Person	Puerto Rico	Male	null	null	null
Fredrik Vahle	6670101d-070a-4fc9-92c4-e60bf0cc3cae	1942/null/null	null/null/null	Person	Germany	Male	null	null	null
Kam Dhillon	a53874ed-5dcd-41d0-a788-b2e51d12623e	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Noria	45d9290f-1982-43b0-93b8-447e1a016f66	1981/9/12	null/null/null	Person	Japan	Female	BeForU	null	null
Nana Mouskouri	09b8609a-ca39-4f34-a2f6-5b81afc2c32d	1934/10/13	null/null/null	Person	Greece	Female	null	null	null
Yodelice	c250041c-a4d5-49f9-8400-c9575721b2dc	null/null/null	null/null/null	Person	France	Male	null	80	2
Ron Block	2146d427-a530-446b-8bf9-ba5623cbda1c	1964/7/30	null/null/null	Person	United States	Male	null	null	null
Oswin Chin Behilia	2d463754-b6dd-422b-9d5e-793665e61067	1938/12/15	null/null/null	Person	Netherlands Antilles	Male	null	null	null
Astrud Gilberto	8d08cabf-03a3-4f38-a815-8197a0984f19	1940/3/30	null/null/null	Person	Brazil	Female	null	null	null
Ellery Eskelin	0bacf107-3b73-42b4-a720-2f64a772e034	1959/4/16	null/null/null	Person	United States	Male	null	null	null
Kamnouze	2b7f4280-c88a-4269-b693-cd02c45f5236	null/null/null	null/null/null	Person	France	Male	null	null	null
Josh Groban	12be5b16-915f-44bc-978a-8ddfab235b79	1981/2/27	null/null/null	Person	United States	Male	null	null	null
Richard Clayderman	0baceb7b-6237-48c4-9550-3a02e9a71f44	1953/12/28	null/null/null	Person	France	Male	null	80	1
Plastikman	abee98f6-5239-4abf-bbe6-e1e2815a0dd6	1970/6/4	null/null/null	Person	Canada	Male	null	80	1
Rosendo	4c7e8420-1ed6-4878-8b86-70bdd3ee5803	1954/2/23	null/null/null	Person	Spain	Male	null	null	null
Manny Manuel	70f14f72-0e65-4b39-914d-07b1103ef44a	1972/12/1	null/null/null	Person	Puerto Rico	Male	null	null	null
Russell Watson	da7e081a-9076-492e-ac44-57f0a80bb4be	1966/11/24	null/null/null	Person	United Kingdom	Male	null	null	null
Suzanne Vega	cf119120-7df5-47d7-9dec-49f8837a4e40	1959/7/11	null/null/null	Person	United States	Female	null	95	4
Vangelis	57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f	1943/3/29	null/null/null	Person	Greece	Male	Greek composer of electronic, new age and classical	87	6
Alain Clark	56b2a028-50b7-446b-abec-88b80a3528ce	1979/6/4	null/null/null	Person	Netherlands	Male	null	100	1
Matt Willis	3409d032-39ff-4043-818a-47e90a0abff2	1983/5/8	null/null/null	Person	United Kingdom	Male	null	null	null
Franz Schubert	f91e3a88-24ee-4563-8963-fab73d2765ed	1797/1/31	1828/11/19	Person	Austria	Male	prominent Austrian composer	94	7
MF DOOM	188711ed-c99b-439c-844a-ca831f63a727	null/null/null	null/null/null	Person	United States	Male	US hip-hop artist, also known simply as DOOM	96	5
Wes Montgomery	663f8232-8c46-4851-803f-a91d31593b14	1925/3/6	1968/6/15	Person	United States	Male	null	80	1
R de Rumba	0a001ff2-86e0-4e52-84fc-48ef237644cc	null/null/null	null/null/null	Person	Spain	Male	null	null	null
Anne Veski	05c8ba8b-39e9-4087-a0b9-d796e640a1c9	1956/2/27	null/null/null	Person	Estonia	Female	null	null	null
Miss Kittin	af6bd973-3e30-4339-94b5-85b139362e6d	1973/7/15	null/null/null	Person	France	Female	null	80	1
Alys Robi	9acb63a9-2b82-4c1c-ab19-070580d6932a	1923/2/3	null/null/null	Person	Canada	Female	null	null	null
Lol Hammond	af20a2e1-0146-4b6e-b7ad-6e1be339bc8f	1965/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Wolf Biermann	a6a07c01-805f-4b2a-8ec4-69406a974f2d	1936/11/15	null/null/null	Person	Germany	Male	null	null	null
坂本真綾	b6c18308-82c7-4ec1-a42d-e8488bce6618	1980/3/31	null/null/null	Person	Japan	Female	null	90	4
Songs of Green Pheasant	34b59fe4-5939-41ce-9b36-a52e681e419a	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Clarence Reid	80bc029c-f2c9-463c-8701-5973aaf1cee6	1945/2/14	null/null/null	Person	United States	Male	null	null	null
k.d. lang	675c1c5e-5625-4a5e-97a2-b02aab5db2fc	1961/11/2	null/null/null	Person	Canada	Female	null	100	1
Christopher Lee	547038ef-aaef-43db-86fe-29bf25c05712	1922/5/27	null/null/null	Person	United Kingdom	Male	null	null	null
Rahat Fateh Ali Khan	014431e3-c5a3-4a57-b86b-fe8f2e3253ff	1974/null/null	null/null/null	Person	Pakistan	Male	null	null	null
DJ Miss Lisa	f21862c9-37bd-4d25-bf12-508972b7fe36	null/null/null	null/null/null	Person	United States	Female	null	null	null
Bernard Minet	5b29ed40-7ff1-4e3f-8556-9cd85d4706ad	1953/12/28	null/null/null	Person	France	Male	null	null	null
Seda	285dfb71-5caf-4344-830c-75af68bd39e4	null/null/null	null/null/null	Person	Netherlands	Male	null	null	null
José Andrëa	bfc0d2f5-c409-4c44-935b-61aeae3ba88f	1971/6/2	null/null/null	Person	Bolivia	Male	null	null	null
Rambo Amadeus	fd673f97-a906-4eed-89a8-f58fe28ccc30	null/null/null	null/null/null	Person	Montenegro	Male	null	null	null
Pablo	28111158-241b-4192-96be-6130af9d2e82	null/null/null	null/null/null	Person	United States	Male	US electro/hip-hop producer/turntablist	null	null
Jason Bonham	6bbc87f8-b778-4e2b-84e8-0d95bd44f254	1966/7/15	null/null/null	Person	United Kingdom	Male	null	null	null
Tommy heavenly⁶	02b99ce4-adae-474b-bd30-37a00e0af272	1975/2/6	null/null/null	Person	Japan	Female	null	75	4
Goofy	9c78024e-063b-4a8e-8757-50ca22bdfac3	null/null/null	null/null/null	Person	Jamaica	Male	Jamaican reggae vocalist Chad Simpson	null	null
Sebastian Krumbiegel	7f209814-e231-47f1-9a16-4f75a42d92eb	1966/6/5	null/null/null	Person	Germany	Male	null	null	null
Sun Ra	c27cac8e-4c4a-48c0-a4ba-41399b9c176d	1914/5/22	1993/5/30	Person	United States	Male	null	100	2
Gold Panda	bfbccd40-1a06-4ee7-b24d-b2f8cc714fa9	1980/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Badly Drawn Boy	0881daf1-20df-4a3e-a84f-6476a84bb172	1969/10/2	null/null/null	Person	United Kingdom	Male	null	null	null
Neilson Hubbard	59663f5c-9df8-4d41-b0d3-378a5dffeedd	1972/10/27	null/null/null	Person	United States	Male	null	null	null
Salvador Dali	efe67e58-8f70-4c1b-9db5-0bcec92c2cef	null/null/null	null/null/null	Person	Spain	Male	null	null	null
Larry Coryell	5a8f286f-cb7c-4e31-b021-935173f160ed	1943/4/2	null/null/null	Person	United States	Male	null	null	null
Carl Cox	8f614665-3418-4ca8-aa6a-737b4636b995	1962/7/29	null/null/null	Person	Barbados	Male	techno DJ	100	2
Pierre Van Dormael	93533411-998f-44cf-a4f3-8407419f695e	1952/5/24	2008/9/3	Person	Belgium	Male	null	null	null
Black Rob	ecbe0f51-b540-498e-907d-bfaf2fdb75b0	1968/6/8	null/null/null	Person	United States	Male	null	null	null
Plácido Domingo	521df2bd-01f6-456e-9d5f-f081068819c2	1941/1/21	null/null/null	Person	Spain	Male	null	100	4
Black Francis	789f6768-5830-4b08-8b4f-f38566b2eb1d	1965/4/6	null/null/null	Person	United States	Male	null	null	null
Jack Russell	2f3c4a07-5dbd-4e4d-86c2-0228a1b7e596	1960/12/5	null/null/null	Person	United States	Male	null	null	null
Andy Morris	7e49a7d3-bdb5-4420-88f7-14328b2b64b3	null/null/null	null/null/null	Person	Australia	Male	null	null	null
Beth Orton	214d84a5-e9e5-4432-af95-8c84da7ba4c0	1970/12/14	null/null/null	Person	United Kingdom	Female	null	100	1
Jope Ruonansuu	fb50177c-d4b7-407e-95dc-40f15274041a	1964/3/15	null/null/null	Person	Finland	Male	null	null	null
Malte	faea79a5-034d-4055-a330-d3e95d770a08	null/null/null	null/null/null	Person	Germany	Male	German Singer, songwriter and producer Malte Schlorf	null	null
DJ Kam	7cefbc36-f494-434c-b905-93e7fe49d133	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Biagio Antonacci	b7c5cc40-c061-44ed-8b2b-d0ff774603c8	1963/11/9	null/null/null	Person	Italy	Male	null	100	2
Dashiell Hedayat	52c3f7c3-51e8-4920-abb3-4b5be58ebbbc	1947/null/null	null/null/null	Person	France	Male	null	null	null
Marlène Jobert	d4b885de-7fcc-45d9-9709-f9561980bff7	1940/11/4	null/null/null	Person	France	Female	null	60	1
Man Parrish	8679b5bb-0a63-45af-9800-06b288108baa	1958/5/6	null/null/null	Person	United States	Male	null	null	null
三柴理	c621d5e9-4221-4f77-8bb7-1651d36884c9	1965/1/15	null/null/null	Person	Japan	Male	null	null	null
西野カナ	04da690e-d317-428a-b231-43fc4b59ef83	1989/3/18	null/null/null	Person	Japan	Female	null	null	null
Keith Caputo	aecfbf8d-33ad-43af-a61e-7d4c7adf75d1	1973/12/4	null/null/null	Person	United States	Male	null	null	null
Devil Doll	adf0ccd5-ae91-4697-a03d-06fc9d24934a	null/null/null	null/null/null	Person	United States	Female	American singer	100	1
Erika Stucky	da7654ee-de54-45b9-b655-2cab4df69573	1962/null/null	null/null/null	Person	Switzerland	Female	null	null	null
Jean-Louis Murat	e05bafd6-db48-4eeb-99b2-8cc5d680fb5b	1952/1/28	null/null/null	Person	France	Male	null	60	1
Shane MacGowan	29bec046-e58b-4b9e-9853-c0bdeb84a5c7	1957/12/25	null/null/null	Person	United Kingdom	Male	null	null	null
Faf Larage	60161414-454d-4362-bc64-37e951ed193e	null/null/null	null/null/null	Person	France	Male	null	null	null
Lenny Welch	c3e8287b-923e-4bb6-902c-c577134e1316	1938/5/31	null/null/null	Person	United States	Male	null	null	null
Atze Schröder	8af659e7-ff27-4be2-83c8-322596aa5ffd	1965/9/27	null/null/null	Person	Germany	Male	null	null	null
Gennaro Cosmo Parlato	b403a665-2daf-469f-854c-a9bbc907ad45	1972/7/26	null/null/null	Person	Italy	Male	null	60	1
Geir Børresen	aa7f4b8e-69c7-4390-a5c0-40d78e0d4031	1942/11/16	null/null/null	Person	Norway	Male	null	null	null
Herbert Grönemeyer	456eabce-d1dd-4481-a206-36ab4f2eaeb8	1956/4/12	null/null/null	Person	Germany	Male	null	null	null
FlightCrank	c61a8744-56d9-411b-87b9-e834039a93ea	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Ngọc Anh	55e7791d-15c2-4bc9-8b90-de7628e8c79d	1975/null/null	null/null/null	Person	Viet Nam	Female	null	100	1
Олександр Пономарьов	e9b64a12-eeb8-4f5a-91c6-4f6343c48675	1973/8/3	null/null/null	Person	Ukraine	Male	Александр Пономарёв	null	null
Virve Rosti	91e5bd26-4725-4524-b1f5-68d944672128	null/null/null	null/null/null	Person	Finland	Female	null	null	null
Michael Nyman	c3161cf7-cab1-4409-9b1f-876561dd7716	1944/3/23	null/null/null	Person	United Kingdom	Male	null	80	1
Griffi	92ac8f39-461e-43b8-810e-ca51a1aa78c5	null/null/null	null/null/null	Person	Spain	Male	null	null	null
Alexandre Varlet	40ad8d85-7c63-4de4-b6d7-550bddc4559e	1974/10/25	null/null/null	Person	France	Male	null	null	null
Kardinal Offishall	03647192-f55b-42b2-9a74-db28fcae8fd1	1976/5/12	null/null/null	Person	Canada	Male	null	60	1
Dino Lenny	a3956413-ed78-4f3f-9a65-71ede69bcfa6	null/null/null	null/null/null	Person	Italy	Male	null	null	null
Brian Gardner	fb2e2987-c49f-49e5-bc95-78e4193f4a26	null/null/null	null/null/null	Person	United States	Male	mastering engineer "Big Bass Brian"	null	null
Junior Parker	79bd0f86-95f0-4e2b-806f-7d78640cf683	1932/5/27	1971/11/18	Person	United States	Male	null	null	null
Kohndo	f0f60305-b7e4-4f62-8b0d-05bfe2cd1b33	1975/6/17	null/null/null	Person	France	Male	null	null	null
Paal Nilssen-Love	7d4cfbc0-bd74-441c-b389-f68166bcf13a	1974/12/24	null/null/null	Person	Norway	Male	null	null	null
Maritta Kuula	2233c07e-3a37-42a2-a9bd-ff0d00bec11d	null/null/null	null/null/null	Person	Finland	Female	null	null	null
onelinedrawing	83af795e-19dc-48d6-b73e-2c14dffb3146	1969/8/11	null/null/null	Person	United States	Male	null	null	null
Zwey	e91f3258-ef26-405c-82e4-840d4f34cc23	null/null/null	null/null/null	Person	Spain	Female	null	null	null
Hetty Blok	723a3da1-d4c0-44a8-b3ed-49995320dca5	1920/1/6	null/null/null	Person	Netherlands	Female	null	null	null
Ambersunshower	a72394a2-46c5-4f29-8991-e1dfc6327aed	null/null/null	null/null/null	Person	United States	Female	null	null	null
I-Roy	9fa51e3e-4f52-4d98-87d2-872e7584fb8c	1944/null/null	null/null/null	Person	Jamaica	Male	null	null	null
ANNA TSUCHIYA inspi' NANA(BLACK STONES)	f587b98a-d803-4ce4-a4da-f29c663dcaaf	null/null/null	null/null/null	Person	Japan	Female	null	null	null
Ingrid Lucia	0d1500b0-9f6d-4837-931d-9fa1c02a019d	null/null/null	null/null/null	Person	United States	Female	null	null	null
Jet Harris	9d9b1ef0-7ca6-4ed9-8f66-c67b151b196e	1939/7/6	2011/3/18	Person	United Kingdom	Male	null	null	null
Renato D'Aiello	110bee00-f153-4382-ab16-4a95af6866f5	1959/3/21	null/null/null	Person	Italy	Male	null	null	null
Model 500	e569aee8-33ff-48e5-b0ed-4ceba1a37714	1962/12/9	null/null/null	Person	United States	Male	null	null	null
Andrea Bocelli	c5a0a216-c33c-42dc-92b8-4b60236f8dad	1958/9/22	null/null/null	Person	Italy	Male	null	100	1
David Pajo	85188c46-d3ed-4517-ba78-5d06ec764f1c	1968/6/25	null/null/null	Person	United States	Male	null	null	null
Jean-Christophe Jehanne	64b8ea91-3070-4893-aba2-d513b48daa8d	null/null/null	null/null/null	Person	France	Male	null	null	null
Ronnie Smith	6712b562-42d6-446a-b7fa-f379d773b2a5	null/null/null	1962/10/25	Person	United States	Male	null	null	null
Sveinbjörn Beinteinsson	2d54ff40-d0ae-4db1-a717-0b3692ba2789	null/null/null	null/null/null	Person	Iceland	Male	null	null	null
